Category,Subcategory,Title,URL,MotionID
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo entre el Reino de España y la República de la India sobre la exención recíproca de visados para titulares de pasaportes diplomáticos, hecho en Madrid el 30 de mayo de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000051,110/000051
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo entre el Reino de España y Bosnia y Herzegovina sobre el intercambio y protección mutua de la información clasificada, hecho en Sarajevo el 5 de junio de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000052,110/000052
Convenios Internacionales,Autorización de Convenios Internacionales.,"Convenio de Seguridad Social entre el Reino de España y la República Popular China, hecho en Bad Neuenahr el 19 de mayo de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000053,110/000053
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo de Seguridad entre el Reino de España, la República Francesa, la República Italiana, el Reino de los Países Bajos y la República Portuguesa relativo a la protección de información clasificada de la Fuerza de Gendarmería Europea (EUROGENDFOR), hecho en Roma el 3 de febrero de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000054,110/000054
Convenios Internacionales,Autorización de Convenios Internacionales.,"Convenio entre el Reino de España y la República Islámica de Mauritania sobre cooperación en materia de seguridad, hecho 'ad referendum' en Madrid el 26 de mayo de 2015.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000055,110/000055
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000056,110/000056
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo de Cooperación sobre Asociación y Desarrollo entre la Unión Europea y sus Estados miembros, por una parte, y la República Islámica de Afganistán, por otra, hecho en Múnich el 18 de febrero de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000057,110/000057
Convenios Internacionales,Autorización de Convenios Internacionales.,"Convenio entre el Reino de España y la República de Finlandia para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y su Protocolo, hecho en Helsinki el 15 de diciembre de 2015.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000058,110/000058
Convenios Internacionales,Autorización de Convenios Internacionales.,"Protocolo de adhesión del Acuerdo Comercial entre la Unión Europea y sus Estados Miembros, por una parte, y Colombia y Perú, por otra, para tener en cuenta la adhesión de Ecuador, hecho en Bruselas el 11 de noviembre de 2016.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000059,110/000059
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo de asociación económica entre la Unión Europea y sus Estados miembros, por una parte, y los Estados del AAE (Acuerdo de Asociación Económica) de la SADC (Comunidad para el Desarrollo del África Meridional), por otra, hecho en Kasane el 10 de junio de 2016.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000060,110/000060
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo sobre traslado de personas condenadas entre el Reino de España y la República de la India, hecho en Madrid el 30 de mayo de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000061,110/000061
Convenios Internacionales,Autorización de Convenios Internacionales.,"Acuerdo entre el Gobierno del Reino de España y el Gobierno de la República de Kazajstán sobre la protección mutua de la información clasificada, hecho en Astaná el 15 de julio de 2017.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=110/000062,110/000062
